locationId,locationName,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,wifi,timestamp,serialno,firmwareVersion,tvocIndex,noxIndex,datapoints
59513,dc5475b0f97c,17.7,29.3,30.5,3365,25.5,69.45,,,-69,2023-11-12T00:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,18.35,30.25,31.55,3444,25.5,69.55,,,-69,2023-11-12T00:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.8,30,31.3,3454,25.5,69.7,,,-69,2023-11-12T00:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,17.7,29.5,30.8,3295,25.4,69.95,,,-69,2023-11-12T00:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.55,30.2,31.8,3310.5,25.45,70.05,,,-69,2023-11-12T00:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,17.4,28.9,29.5,3202,25.4,70.1,,,-69,2023-11-12T00:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,16.7,29.2,30.25,3131,25.4,70.2,,,-69,2023-11-12T00:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,16.75,28.1,28.6,3129,25.5,70.1,,,-69,2023-11-12T00:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.6,28.2,28.9,3079,25.5,70,,,-69,2023-11-12T00:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,15.95,28.099998,29.1,3077.5,25.5,69.95,,,-69,2023-11-12T00:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.8,27.05,28,3006,25.55,69.850006,,,-68.5,2023-11-12T00:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.5,24.6,25.4,2597,25.5,69.9,,,-69,2023-11-12T00:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.549999,25.3,25.8,2760,25.45,70.15,,,-69,2023-11-12T01:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.4,27.3,27.9,2917.5,25.4,70.5,,,-69,2023-11-12T01:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.3,27.4,28.3,2929,25.4,70.4,,,-69,2023-11-12T01:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,15.65,27.95,28.95,3020.5,25.349998,70.5,,,-69,2023-11-12T01:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.6,26.400002,27.3,2994.5,25.3,70.8,,,-69,2023-11-12T01:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.7,25.2,25.6,2827,25.2,71.1,,,-69,2023-11-12T01:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.6,26.15,26.75,2818.5,25.150002,71.4,,,-69,2023-11-12T01:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.3,24.05,24.8,2637.5,25.2,71.45,,,-69,2023-11-12T01:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.3,23.6,24.4,2642,25.2,71.6,,,-69,2023-11-12T01:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,12.7,21.1,21.7,2443,25.1,71.5,,,-69,2023-11-12T01:45:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.299999,23.95,24.55,2553,25.1,71.850006,,,-69,2023-11-12T01:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.6,27.5,28.3,3043,25,72,,,-69,2023-11-12T01:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.4,26.95,27.7,2819,25,72.2,,,-69,2023-11-12T02:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.45,19.05,19.5,2211.5,24.9,72.4,,,-69,2023-11-12T02:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10,17.1,17.4,1928,24.8,72.7,,,-69,2023-11-12T02:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.75,17.25,17.55,1947,24.75,72.95,,,-69,2023-11-12T02:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.8,18.9,19.55,2161,24.650002,73.3,,,-69,2023-11-12T02:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.9,18.8,19.2,2224,24.6,73.5,,,-69,2023-11-12T02:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.6,19.349998,19.5,2253.5,24.6,73.6,,,-69,2023-11-12T02:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.65,18.349998,18.75,2125.5,24.6,73.75,,,-68.5,2023-11-12T02:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.6,17.7,17.9,2069,24.6,73.8,,,-69,2023-11-12T02:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.35,17.95,18.15,2055,24.650002,73.75,,,-68.5,2023-11-12T02:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.299999,17.2,17.95,1980,24.7,73.8,,,-68.5,2023-11-12T02:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.8,18,18.5,1985,24.7,73.8,,,-69,2023-11-12T02:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.65,18.6,19.45,2083,24.7,73.8,,,-69,2023-11-12T03:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.549999,18.9,19.2,2098,24.7,73.8,,,-69,2023-11-12T03:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.8,16.9,17.1,1911,24.7,73.8,,,-68,2023-11-12T03:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.15,15.200001,15.450001,1802.5,24.650002,73.95,,,-68.5,2023-11-12T03:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.1,18.5,18.95,2148,24.6,74.05,,,-68.5,2023-11-12T03:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.2,18.5,18.8,2025,24.6,74.1,,,-69,2023-11-12T03:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.15,18.1,18.400002,2003,24.650002,74,,,-68.5,2023-11-12T03:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.55,14.95,15.15,1696,24.6,74.2,,,-69,2023-11-12T03:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.6,14.6,15,1634,24.5,74.5,,,-69,2023-11-12T03:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.450001,16.1,16.4,1725,24.5,74.45,,,-68.5,2023-11-12T03:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.25,15.65,16.150002,1794,24.6,74.4,,,-69,2023-11-12T03:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.6,16.6,16.6,1918,24.6,74.3,,,-69,2023-11-12T03:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.55,14.450001,14.950001,1719,24.55,74.3,,,-69,2023-11-12T04:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.9,13.85,14,1597,24.5,74.3,,,-69,2023-11-12T04:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.2,13.8,14.1,1642,24.5,74.4,,,-69,2023-11-12T04:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.6,16.45,16.7,1911,24.5,74.5,,,-69,2023-11-12T04:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.5,17.95,18.25,2011.5,24.45,74.5,,,-69,2023-11-12T04:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.7,18.7,19.1,2169,24.4,74.7,,,-69,2023-11-12T04:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.7,18.75,19.8,2068,24.4,74.8,,,-69,2023-11-12T04:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.65,16.15,16.25,1866,24.4,74.8,,,-69,2023-11-12T04:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.6,16.8,17,1885,24.3,74.9,,,-69,2023-11-12T04:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.6,14.35,14.75,1699.5,24.3,74.95,,,-69,2023-11-12T04:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.05,13.4,13.6,1673.5,24.3,75.149994,,,-69,2023-11-12T04:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.2,13.2,13.4,1558,24.3,75.2,,,-69,2023-11-12T04:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.05,15.15,15.4,1740,24.3,75.2,,,-68.5,2023-11-12T05:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.95,14.35,14.6,1790,24.3,75.2,,,-69,2023-11-12T05:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.4,15.3,15.5,1856,24.3,75.2,,,-69,2023-11-12T05:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.25,16.8,16.95,1977.5,24.3,75.2,,,-69,2023-11-12T05:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.35,17.7,18.15,2079.5,24.3,75.05,,,-69,2023-11-12T05:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.2,18.6,19,2199,24.3,75,,,-69,2023-11-12T05:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.9,18.55,19.05,2147,24.4,74.850006,,,-69,2023-11-12T05:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.75,21.35,22.099998,2402.5,24.4,74.7,,,-69,2023-11-12T05:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.8,21,21.4,2438,24.4,74.6,,,-69,2023-11-12T05:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.9,18.35,18.75,2141.5,24.45,74.55,,,-68.5,2023-11-12T05:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.1,18.4,18.5,2153.5,24.5,74.4,,,-68.5,2023-11-12T05:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.7,19.1,19.2,2209,24.5,74.4,,,-69,2023-11-12T05:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.15,21.8,22.4,2490.5,24.5,74.4,,,-69,2023-11-12T06:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.75,25.95,26.65,2929,24.5,74.350006,,,-69,2023-11-12T06:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,15.2,25,25.2,2892,24.5,74.2,,,-69,2023-11-12T06:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.950001,25,25.45,2826.5,24.5,74.05,,,-69,2023-11-12T06:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.299999,23.7,24.3,2746.5,24.6,73.850006,,,-69,2023-11-12T06:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.4,24.3,24.8,2778,24.7,73.6,,,-69,2023-11-12T06:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,15.65,25.75,26.9,2979.5,24.75,73.2,,,-69,2023-11-12T06:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14.95,25.2,25.9,2909,24.95,72.55,,,-69,2023-11-12T06:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.1,23.5,23.9,2584,25.1,71.9,,,-69,2023-11-12T06:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.5,25.2,25.9,2813,25.4,71,,,-69,2023-11-12T06:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.6,24.400002,25.05,2740.5,25.7,69.7,,,-69,2023-11-12T06:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,14,23.1,23.4,2622,26,68.7,,,-69,2023-11-12T06:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,12.9,22.55,22.8,2553.5,26.25,67.8,,,-69,2023-11-12T07:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.55,23,23.25,2510,26.650002,66.2,,,-69,2023-11-12T07:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.5,24.7,25.1,2601,26.7,65.6,,,-69,2023-11-12T07:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.4,23.400002,23.7,2685,26.95,65.05,,,-69,2023-11-12T07:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.6,22.7,23.3,2631,27.05,64.3,,,-69,2023-11-12T07:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.4,20.5,20.5,2474,27.3,63.8,,,-69,2023-11-12T07:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,12.15,20.900002,21.25,2414,27.5,62.85,,,-69,2023-11-12T07:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.65,19.5,20.25,2299.5,27.75,62.15,,,-69,2023-11-12T07:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.4,17.6,18,2045,27.9,61.3,,,-69,2023-11-12T07:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.799999,18.349998,18.7,2100,27.849998,61.25,,,-69,2023-11-12T07:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.5,19,19.45,2242.5,27.9,61.1,,,-69,2023-11-12T07:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.6,18.2,18.6,2121,28.2,60.3,,,-69,2023-11-12T07:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.35,16.4,16.5,1922,28.45,59.25,,,-69,2023-11-12T08:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.8,15.3,15.549999,1842.5,28.6,58.699997,,,-69.5,2023-11-12T08:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.4,15,15.2,1860,28.9,57.7,,,-69,2023-11-12T08:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.15,15.7,15.75,1856.5,29.3,56.550003,,,-69,2023-11-12T08:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.95,14.55,14.7,1804.5,29.650002,55.4,,,-69,2023-11-12T08:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.2,15.2,15.6,1804,29.9,54.9,,,-69,2023-11-12T08:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.35,15.5,15.55,1902,30.1,54.050003,,,-69,2023-11-12T08:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.1,16.3,16.4,2015.5,30.150002,53.5,,,-69.5,2023-11-12T08:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.8,17.1,17.4,2135,30.1,53.9,,,-70,2023-11-12T08:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.65,13.95,14.45,1780.5,30.349998,53.1,,,-69.5,2023-11-12T08:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.35,15.55,15.7,1772,30.45,52.45,,,-69,2023-11-12T08:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.1,15.5,15.7,1844,30.9,51.6,,,-68,2023-11-12T08:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.9,14.15,14.25,1781.5,31.15,50.9,,,-69.5,2023-11-12T09:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.299999,15.85,16.15,1883.5,31.6,49.9,,,-75.5,2023-11-12T09:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.2,17.2,17.5,2051,32,49.1,,,-69,2023-11-12T09:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.1,15.049999,15.4,1922.5,32.449997,47.9,,,-69,2023-11-12T09:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.1,16.7,17.3,1998.5,32.9,46.85,,,-69,2023-11-12T09:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.3,15.6,16.4,1993,33,46.5,,,-69,2023-11-12T09:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.200001,14.9,15.200001,1795,33.35,45.7,,,-69.5,2023-11-12T09:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.85,14.35,14.4,1787,33.3,45.05,,,-69.5,2023-11-12T09:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.4,16.9,17.6,1929,33.4,45.1,,,-69,2023-11-12T09:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9.55,15.1,15.200001,1957,33.65,44.6,,,-69,2023-11-12T09:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.75,16.150002,16.3,2047.5,34,43.699997,,,-69,2023-11-12T09:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.6,17.5,17.5,2137,33.9,43.5,,,-69,2023-11-12T09:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.75,18.35,19.05,2225.5,33.95,43.35,,,-69,2023-11-12T10:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.65,15.25,15.55,2022.5,34.15,42.95,,,-69.5,2023-11-12T10:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.7,17.4,17.7,2314,34.5,42.5,,,-70,2023-11-12T10:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,14.35,24.45,25,2842,34.6,42.050003,,,-69.5,2023-11-12T10:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.9,18.25,18.55,2311,34.65,41.9,,,-69.5,2023-11-12T10:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.9,17,17.3,2165,35,41.2,,,-69,2023-11-12T10:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11,18.5,18.65,2266,35.45,40.5,,,-69,2023-11-12T10:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.299999,17.9,18.05,2169,36.1,39.4,,,-69.5,2023-11-12T10:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.1,18.6,19.1,2267,36.2,39.2,,,-69,2023-11-12T10:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.35,18.599998,18.7,2359,36.7,37.9,,,-69,2023-11-12T10:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.65,19.25,19.4,2631,37.3,36.9,,,-69,2023-11-12T10:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.7,17.8,17.9,2414,36.9,37.3,,,-69,2023-11-12T10:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.45,18.65,19.45,2393,36,38.3,,,-69.5,2023-11-12T11:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.25,20.1,20.55,2477.5,36.1,38.4,,,-69.5,2023-11-12T11:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.4,18.1,19.2,2436,36.1,38.2,,,-70,2023-11-12T11:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.9,18.55,19.1,2381.5,36.1,38.25,,,-70,2023-11-12T11:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.8,19,19.400002,2421,35.55,38.699997,,,-69,2023-11-12T11:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.7,19.6,20.1,2448,35.5,38.7,,,-69,2023-11-12T11:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.55,19.45,19.7,2384,35.050003,39.65,,,-69,2023-11-12T11:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.4,21.7,21.85,2599.5,34.75,40.95,,,-69.5,2023-11-12T11:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.4,23,23.7,2725,35,41.3,,,-69,2023-11-12T11:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.5,22.05,22.2,2731,35.45,40.8,,,-70,2023-11-12T11:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.299999,20.35,20.6,2549,35.65,40.65,,,-70,2023-11-12T11:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,13.7,23.1,23.2,2806,35.9,40.2,,,-70,2023-11-12T11:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,13.05,21.849998,22.15,2684,35.85,40.45,,,-69,2023-11-12T12:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.25,19.25,19.45,2462,35.4,40.95,,,-69.5,2023-11-12T12:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,12.4,20.8,21,2522,35.2,40.9,,,-70,2023-11-12T12:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.15,18.650002,19.05,2360,35.15,40.95,,,-69.5,2023-11-12T12:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10.95,17.5,17.85,2267,35.15,40.5,,,-69.5,2023-11-12T12:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.3,18.4,18.5,2477,34.8,41.2,,,-69,2023-11-12T12:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,11.05,18.2,18.6,2325,34.800003,41.65,,,-70,2023-11-12T12:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,11.15,18.1,18.45,2298,34.9,40.45,,,-70,2023-11-12T12:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.9,17,17.1,2119,34.9,40.5,,,-70,2023-11-12T12:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,10.2,17.75,17.8,2221,34.75,40.1,,,-70,2023-11-12T12:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,10,17.15,17.3,2138,34.65,39.85,,,-70,2023-11-12T12:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.7,15.4,15.6,1999,34.6,39.6,,,-70,2023-11-12T12:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,9,15.950001,16.150002,2030.5,34.55,39.449997,,,-70,2023-11-12T13:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9.450001,14.85,15.25,1998,34.300003,39.75,,,-70,2023-11-12T13:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,9,14.8,15.2,1982,34.2,40,,,-69,2023-11-12T13:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.7,13.450001,13.75,1698,34.35,40.35,,,-67,2023-11-12T13:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.7000003,13.7,14.05,1739,34.55,39.5,,,-68.5,2023-11-12T13:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.1,13.9,14.1,1801,34.7,39.1,,,-67,2023-11-12T13:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8.1,13.5,13.7,1755,34.85,38.4,,,-67.5,2023-11-12T13:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.55,13.35,13.4,1734.5,34.95,38.4,,,-68.5,2023-11-12T13:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.4,13.9,14,1803,35.1,38,,,-68,2023-11-12T13:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,8,13.299999,13.35,1763.5,34.85,38.25,,,-68,2023-11-12T13:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.7,13.700001,13.75,1780.5,34.7,38.4,,,-68,2023-11-12T13:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,8.3,13.9,14.1,1776,34.8,37.9,,,-69,2023-11-12T13:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.75,13.35,13.549999,1781.5,34.85,37.800003,,,-68.5,2023-11-12T14:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.25,12.15,12.450001,1697,34.95,38.05,,,-68,2023-11-12T14:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.1,12.6,13.3,1629,35,38,,,-68,2023-11-12T14:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.3,13.75,14.35,1700.5,35,37.65,,,-67.5,2023-11-12T14:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.25,12.15,12.3,1769.5,34.9,38.15,,,-67,2023-11-12T14:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.3,11.9,12,1799,34.8,38.3,,,-68,2023-11-12T14:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.3999996,11.25,11.5,1491.5,34.65,38.55,,,-67.5,2023-11-12T14:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.25,12.75,12.799999,1635,34.45,39.449997,,,-68,2023-11-12T14:35:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.4,13.4,13.5,1572,34.4,39.5,,,-67,2023-11-12T14:40:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.3500004,12.65,13.1,1620.5,34.3,39.95,,,-68,2023-11-12T14:45:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.6,11.049999,11.5,1501.5,34.15,40.35,,,-67.5,2023-11-12T14:50:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.3,13.4,13.6,1590,34,40.6,,,-68,2023-11-12T14:55:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.35,12.1,12.15,1583,33.9,40.65,,,-67.5,2023-11-12T15:00:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.7,12.05,12.1,1533.5,33.699997,41.15,,,-67.5,2023-11-12T15:05:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.4,13.3,13.8,1601,33.4,41.9,,,-67,2023-11-12T15:10:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,6.75,11.4,11.5,1475.5,33.25,42.5,,,-67.5,2023-11-12T15:15:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.1000004,11.1,11.25,1525,33.1,43.6,,,-68,2023-11-12T15:20:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,6.8,12.4,12.8,1521,33,43.8,,,-68,2023-11-12T15:25:00.000Z,dc5475b0f97c,,,,1
59513,dc5475b0f97c,7.5,12,12.25,1542.5,32.85,44.05,,,-68,2023-11-12T15:30:00.000Z,dc5475b0f97c,,,,2
59513,dc5475b0f97c,7.9,13.65,13.75,1616,32.65,44.65,,,-67.5,2023-11-12T15:35:00.000Z,dc5475b0f97c,,,,2
